tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_true_intent,_should_escalate
944,AmazonHelp,False,2019-08-05,"I'm sorry about that! I've started a replacement for order 552202, no need to wait for the return. -RJ",,943,product_defect,False
945,cust74314,True,2019-08-14,"@AmazonHelp locked out of my account, reset link isn't working",946,,account_access,True
946,AmazonHelp,False,2019-07-28,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,945,account_access,True
947,cust57044,True,2019-06-22,"can't sign in to my account, says 'suspicious activity' @AmazonHelp",948,,account_access,True
948,AmazonHelp,False,2019-05-13,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,947,account_access,True
949,cust94907,True,2019-04-06,hey @AmazonHelp where is my order #762985?? it's been 12 days #fail,950,,order_status,False
950,AmazonHelp,False,2019-09-02,"So sorry about this delay. I've looked into order 762985 and it's showing movement as of today, expected delivery tomorrow. -MK",,949,order_status,False
951,cust92941,True,2019-08-24,"@AmazonHelp customer service has been terrible lately, third time I've had issues",952,,general_complaint,True
952,AmazonHelp,False,2019-04-05,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,951,general_complaint,True
953,cust68891,True,2019-01-02,"@AmazonHelp any update on order 302472, tracking hasn't moved since 2 days ago",954,,order_status,False
954,AmazonHelp,False,2019-06-02,"So sorry about this delay. I've looked into order 302472 and it's showing movement as of today, expected delivery tomorrow. -MK",,953,order_status,False
955,cust80328,True,2019-03-24,package 926045 arrived open and half the items missing @AmazonHelp,956,,delivery_issue,False
956,AmazonHelp,False,2019-10-08,"I'm really sorry to hear that. I've filed a replacement for order 926045, it'll ship today at no extra cost. -DS",,955,delivery_issue,False
957,cust95037,True,2019-03-01,@AmazonHelp your app keeps crashing every time I try to check my orders 😡,958,,general_complaint,True
958,AmazonHelp,False,2019-03-21,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,957,general_complaint,True
959,cust90691,True,2019-04-03,"@AmazonHelp placed order 422266 last week, still says 'preparing for shipment' wtf",960,,order_status,False
960,AmazonHelp,False,2019-04-14,"I hear you, that's frustrating. Order 422266 left our facility yesterday and tracking will update within 24h. -RJ",,959,order_status,False
961,cust37948,True,2019-01-19,package 950941 arrived open and half the items missing @AmazonHelp,962,,delivery_issue,False
962,AmazonHelp,False,2019-03-11,"That's not okay, apologies. I've marked order 950941 as not-received and a reshipment is on the way. -MK",,961,delivery_issue,False
963,cust27481,True,2019-02-26,"@AmazonHelp any update on order 226610, tracking hasn't moved since 6 days ago",964,,order_status,False
964,AmazonHelp,False,2019-11-20,"So sorry about this delay. I've looked into order 226610 and it's showing movement as of today, expected delivery tomorrow. -MK",,963,order_status,False
965,cust47189,True,2019-07-23,"@AmazonHelp my package for order 915437 arrived DAMAGED, box was crushed 😡",966,,delivery_issue,False
966,AmazonHelp,False,2019-08-23,"That's not okay, apologies. I've marked order 915437 as not-received and a reshipment is on the way. -MK",,965,delivery_issue,False
967,cust75521,True,2019-10-03,"still waiting on order 316174 from @AmazonHelp, no tracking info at all",968,,order_status,False
968,AmazonHelp,False,2019-11-27,"I hear you, that's frustrating. Order 316174 left our facility yesterday and tracking will update within 24h. -RJ",,967,order_status,False
969,cust80742,True,2019-09-08,"@AmazonHelp received the wrong item for order 415830, ordered a charger got headphones",970,,product_defect,False
970,AmazonHelp,False,2019-08-25,"I'm sorry about that! I've started a replacement for order 415830, no need to wait for the return. -RJ",,969,product_defect,False
971,cust33111,True,2019-03-22,why does my statement show two charges for order 791354?? @AmazonHelp,972,,billing_dispute,True
972,AmazonHelp,False,2019-01-02,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 791354. -MK",,971,billing_dispute,True
973,cust16875,True,2019-09-06,"@AmazonHelp locked out of my account, reset link isn't working",974,,account_access,True
974,AmazonHelp,False,2019-03-26,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,973,account_access,True
975,cust98716,True,2019-06-08,hey @AmazonHelp where is my order #608623?? it's been 10 days,976,,order_status,False
976,AmazonHelp,False,2019-02-11,"Hi, sorry for the wait! I can see order 608623 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track608623 -DS",,975,order_status,False
977,cust28997,True,2019-04-20,package 202827 arrived open and half the items missing @AmazonHelp,978,,delivery_issue,False
978,AmazonHelp,False,2019-08-06,"I'm really sorry to hear that. I've filed a replacement for order 202827, it'll ship today at no extra cost. -DS",,977,delivery_issue,False
979,cust84536,True,2019-01-09,package 491627 arrived open and half the items missing @AmazonHelp,980,,delivery_issue,True
980,AmazonHelp,False,2019-03-04,"So sorry for the trouble. I've escalated order 491627 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,979,delivery_issue,True
981,cust90154,True,2019-03-19,how do I cancel order 588148? placed it 10 mins ago @AmazonHelp,982,,cancellation,False
982,AmazonHelp,False,2019-09-28,"I've cancelled order 588148 for you, you won't be charged. -MK",,981,cancellation,False
983,cust42329,True,2019-04-11,package 190674 arrived open and half the items missing @AmazonHelp,984,,delivery_issue,False
984,AmazonHelp,False,2019-07-19,"I'm really sorry to hear that. I've filed a replacement for order 190674, it'll ship today at no extra cost. -DS",,983,delivery_issue,False
985,cust79615,True,2019-07-16,"@AmazonHelp my package for order 720517 arrived DAMAGED, box was crushed 😡",986,,delivery_issue,True
986,AmazonHelp,False,2019-12-27,"That's not okay, apologies. I've marked order 720517 as not-received and a reshipment is on the way. -MK",,985,delivery_issue,True
987,cust48769,True,2019-04-21,"@AmazonHelp any update on order 574419, tracking hasn't moved since 9 days ago 😡",988,,order_status,False
988,AmazonHelp,False,2019-02-01,"Hi, sorry for the wait! I can see order 574419 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track574419 -DS",,987,order_status,False
989,cust28169,True,2019-12-13,@AmazonHelp I returned order 801534 2 weeks ago and still no refund,990,,refund_request,False
990,AmazonHelp,False,2019-03-26,Sorry about that! I can see the return was received; refund for 801534 is being processed now. -DS,,989,refund_request,False
991,cust65823,True,2019-05-23,how do I cancel order 488414? placed it 10 mins ago @AmazonHelp 😡,992,,cancellation,True
992,AmazonHelp,False,2019-10-18,"I've cancelled order 488414 for you, you won't be charged. -MK",,991,cancellation,True
993,cust57708,True,2019-01-04,"@AmazonHelp this is fraud, I never ordered 933071 but got charged $89.99",994,,billing_dispute,False
994,AmazonHelp,False,2019-07-12,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 933071. -MK",,993,billing_dispute,False
995,cust53899,True,2019-04-18,"requesting a refund for order 749208, item was not as described #fail",996,,refund_request,False
996,AmazonHelp,False,2019-02-21,"I've gone ahead and issued the refund for order 749208 directly, you should see it within 5 business days. -RJ",,995,refund_request,False
997,cust65434,True,2019-05-02,"@AmazonHelp refund for 873199 is taking forever, when will i see the money back",998,,refund_request,False
998,AmazonHelp,False,2019-02-12,"Apologies for the delay. I've checked and your refund for order 873199 was processed, it can take 3-5 business days to reflect. -MK",,997,refund_request,False
999,cust98251,True,2019-12-26,"@AmazonHelp my package for order 574386 arrived DAMAGED, box was crushed",1000,,delivery_issue,False
1000,AmazonHelp,False,2019-02-07,"That's not okay, apologies. I've marked order 574386 as not-received and a reshipment is on the way. -MK",,999,delivery_issue,False
1001,cust29392,True,2019-08-05,"@AmazonHelp need to cancel order 580115 asap, ordered by mistake",1002,,cancellation,False
1002,AmazonHelp,False,2019-04-17,"Order 580115 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,1001,cancellation,False
1003,cust94500,True,2019-01-10,"so done with @AmazonHelp, nothing but problems this month",1004,,general_complaint,False
1004,AmazonHelp,False,2019-04-03,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,1003,general_complaint,False
1005,cust79489,True,2019-09-15,"still waiting on order 940946 from @AmazonHelp, no tracking info at all",1006,,order_status,False
1006,AmazonHelp,False,2019-08-10,"So sorry about this delay. I've looked into order 940946 and it's showing movement as of today, expected delivery tomorrow. -MK",,1005,order_status,False
1007,cust47274,True,2019-08-06,"@AmazonHelp I was charged TWICE for order 238364, unauthorized charge on my card",1008,,billing_dispute,True
1008,AmazonHelp,False,2019-10-06,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 238364. -RJ",,1007,billing_dispute,True
1009,cust15393,True,2019-06-19,"@AmazonHelp locked out of my account, reset link isn't working",1010,,account_access,True
1010,AmazonHelp,False,2019-03-15,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,1009,account_access,True
1011,cust31311,True,2019-09-10,"never received order 487629, @AmazonHelp tracking says delivered but nothing here",1012,,delivery_issue,False
1012,AmazonHelp,False,2019-02-01,"So sorry for the trouble. I've escalated order 487629 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,1011,delivery_issue,False
1013,cust48739,True,2019-08-10,"requesting a refund for order 623676, item was not as described",1014,,refund_request,False
1014,AmazonHelp,False,2019-10-22,"I've gone ahead and issued the refund for order 623676 directly, you should see it within 5 business days. -RJ",,1013,refund_request,False
1015,cust50380,True,2019-01-13,"@AmazonHelp placed order 938416 last week, still says 'preparing for shipment' wtf",1016,,order_status,False
1016,AmazonHelp,False,2019-10-27,"So sorry about this delay. I've looked into order 938416 and it's showing movement as of today, expected delivery tomorrow. -MK",,1015,order_status,False
1017,cust46428,True,2019-04-01,"@AmazonHelp my package for order 567636 arrived DAMAGED, box was crushed",1018,,delivery_issue,False
1018,AmazonHelp,False,2019-02-18,"That's not okay, apologies. I've marked order 567636 as not-received and a reshipment is on the way. -MK",,1017,delivery_issue,False
1019,cust57325,True,2019-07-05,"@AmazonHelp need to cancel order 567096 asap, ordered by mistake",1020,,cancellation,False
1020,AmazonHelp,False,2019-12-28,"Order 567096 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,1019,cancellation,False
